id,title,company,location,link,date,seniority,employment_type,industries,description,job_function
4305543651,Senior QA Automation Engineer,CodeNinja Inc.,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-qa-automation-engineer-at-codeninja-inc-4305543651?position=1&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=Zze3aBWR6AF%2BNN8krxFUGg%3D%3D,2025-09-24,Mid-Senior level,Full-time,IT Services and IT Consulting,"Job Overview:
The
Senior Test Automation Engineer
will play a critical role in ensuring the quality and reliability of our desktop and backend solutions. We are seeking a highly skilled engineer with strong automation expertise, advanced scripting skills, and the ability to design and maintain automation frameworks tailored for
desktop applications
. This role requires hands-on experience in automation, database validation, and regression/manual testing, along with a proactive, quality-first mindset.
Key Responsibilities:
Automation & Scripting
Design, develop, and maintain automated test scripts for desktop applications, regression, and integration testing
Build and enhance automation frameworks using desktop automation tools (e.g., WinAppDriver, TestComplete, Ranorex, White, or equivalent)
Write and optimize scripts in C#, Python, and PowerShell to support automation, environment setup, and advanced test execution
Database & Backend Testing
Write and execute complex SQL queries to validate data integrity, transformations, and backend workflows
Collaborate with developers and DBAs to troubleshoot and resolve data-related issues
Regression & Manual Testing
Execute manual functional, exploratory, and regression testing for areas not yet automated
Continuously update and expand regression test suites with automation coverage wherever feasible
CI/CD Integration & DevOps Collaboration
Integrate desktop test automation into CI/CD pipelines, enabling continuous quality checks
Work with DevOps teams to streamline execution, monitoring, and reporting across environments
Agile Delivery & Quality Leadership
Actively engage in sprint planning, daily stand-ups, reviews, and retrospectives
Drive shift-left testing practices, ensuring quality is built in from the start
Promote QA best practices, tools, and processes within the team
Independent Ownership
Work independently, taking ownership of QA deliverables and automation strategy
Proactively identify gaps, risks, and opportunities to enhance efficiency and quality
Requirements
Requirements:
Bachelor's degree in Information Technology, Computer Science, or equivalent experience
6+ years of experience in Quality Assurance and Test Automation
Proven expertise in desktop test automation tools (WinAppDriver, TestComplete, Ranorex, White, or equivalent)
Strong experience with SQL, C#, Python, and PowerShell scripting
Knowledge of regression testing, CI/CD pipelines, and agile methodologies
Selenium/Web automation experience is a plus but not mandatory
Excellent communication, analytical, and problem-solving skills
Show more
Show less",Quality Assurance
4281650066,Senior Data Scientist,Creative Chaos,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-data-scientist-at-creative-chaos-4281650066?position=2&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=XwDS3E5IRqHpc%2F5R2lQwgw%3D%3D,2025-07-13,Mid-Senior level,Full-time,IT Services and IT Consulting,"Job Brief:
Creative Chaos is looking for a talented Senior Data Scientist to join our innovative team. The ideal candidate will possess extensive experience in data analysis, machine learning, and statistical modeling. This role requires analyzing large datasets to derive actionable insights, building predictive models, and supporting data-driven decisions across various projects.
Duties and Responsibilities:
Lead and manage data science projects, including problem identification, data gathering, analysis, modeling, and deployment of machine learning solutions
Collaborate with different teams to identify business challenges and shape them into data science projects
Design, implement, and optimize machine learning algorithms and statistical models to address complex business issues
Conduct exploratory data analysis to identify patterns and trends across large datasets
Work alongside data engineers to establish robust data pipelines for efficient data processing
Evaluate model performance using statistical metrics and validation techniques
Effectively communicate insights and findings to stakeholders through reports and presentations
Keep abreast of the latest trends and developments in data science, machine learning, and related fields
Mentor junior data scientists and contribute to their professional development
Requirements
Bachelors in Computer Science, Statistics, Mathematics, or a related field
At least 5 years of experience in a data science role
Deep understanding of machine learning algorithms, statistical modeling, and data mining techniques
Proficient in programming languages such as Python or R for data analysis
Experience with frameworks and technologies for big data, including Hadoop, Spark, and SQL
Familiarity with deep learning frameworks, such as TensorFlow or PyTorch, is a plus
Strong analytical and problem-solving skills
Excellent verbal and written communication abilities
Capable of working effectively in cross-functional teams
Detail-oriented with the ability to manage multiple priorities and projects simultaneously
Benefits
Perks & benefits
Paid Time Off
Work From Home
Health Insurance
OPD
Training and Development
Show more
Show less",Other
4293189165,Supply Chain Engineer- Subcontracting,Descon,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/supply-chain-engineer-subcontracting-at-descon-4293189165?position=3&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=UJSBglOgRTcs3LxvRWgvUA%3D%3D,2025-09-28,Associate,Full-time,"Engineering Services, Oil and Gas, and Manufacturing","About the Role
This position plays a major role in achievement of business area objectives, manages all the commercial related activities at BU level and provides support in proposal preparation, controlling project cost, and prequalification of vendors. Manages procurement related to projects, stores, inventory, fixed assets, and all legal matters related to shipment of goods and equipment. Also ensure that all the goods/material/equipment are procured and stored according to company policies and procedures and according to project schedule.
Key Responsibilities:
Ensure that key items are procured at their best rate through negotiation to fulfill Stores/BU/Project material requirements.
Conduct surveys related to commercials for collecting information related to market trends and rates prevailing (rates of material, equipment etc.) so that comparative statements can be developed for decision making related to commercials.
Ensure “value chain concept” is implemented by managing and identifying key vendors and suppliers.
Pre-qualify subcontractors and manage performance feedback for continuous improvement.
Top Requirements/Qualifications:
Minimum BSc Engineering in Mechanical or any relevant field.
2-3 years of relevant experience in supply chain management across Oil & Gas Sector.
Hands on experience with SAP MM Module.
Show more
Show less","Supply Chain, Administrative, and Project Management"
4311624824,"SQA Engineer - Manual & Automation (Onsite, Evening Shift, Lahore, PKR Salary)",HR POD Careers,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/sqa-engineer-manual-automation-onsite-evening-shift-lahore-pkr-salary-at-hr-pod-careers-4311624824?position=4&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=Zbw4kJ%2BpduItrwnqA8d2Yw%3D%3D,2025-10-08,,,,,
4179991783,Instrumentation Engineer,Avanceon Middle East & South Asia,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/instrumentation-engineer-at-avanceon-middle-east-south-asia-4179991783?position=5&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=zTgCY5FFGUCnmjznROop%2BA%3D%3D,2025-03-13,Mid-Senior level,Full-time,Automation Machinery Manufacturing,"Are you a skilled and experienced Instrumentation Engineer looking to take on exciting challenges in the oil and gas industry? Do you thrive in a collaborative environment and have a strong understanding of relevant codes and standards?
If so, Avanceon is seeking a talented Instrumentation Engineer to join our dynamic Engineering Department!
Why Join Us?
At Avanceon, you'll be part of a dedicated discipline engineering group, working on diverse projects with opportunities to coordinate with project leads, contractors, clients, and vendors. You'll have the chance to lead projects, manage scope, schedule, and cost, and ensure the timely and methodical completion of instrumentation engineering activities.
✔
Lead Projects
| ✔
Collaborative Environment
| ✔
Growth Opportunities
Join us in driving engineering excellence at Avanceon! 🌍✨
We are looking for an
Instrumentation Engineer
with 4-6 years of experience to contribute to the full lifecycle of instrumentation engineering activities.
🚀 Your Role In Driving Instrumentation Excellence
Lead small to medium-sized instrumentation projects, managing scope, schedule, and cost.
Ensure the methodical and timely completion of engineering for assigned projects.
Effectively plan and follow up on scheduled activities.
Participate in studies, conceptual designs, and estimate preparation as required.
Prepare instrumentation engineering design documents and drawings (specifications, installation guidelines) for process instruments and control instrumentation systems, ensuring code compliance.
Perform primary and final element sizing and selection of field instrumentation.
Conduct detailed technical reviews with vendor/contractor instrumentation designs to ensure compliance with project specifications and applicable standards and codes.
Review, comment on, and red-line mark up P&IDs, layouts, and other key documents with consideration for safety, operability, and simplicity.
Ensure all project work conforms to agreed codes and practices, meets contract specifications, project scope, and technical briefs, and applies outlined design criteria and methodologies.
Perform validation of engineering data sheets, specifications, requisitions, technical bid evaluations, vendor document reviews and approvals, and other engineering deliverables.
Coordinate with other engineering discipline teams and be responsible for work progress and quality of deliverables within the instrumentation area.
Analyze and interpret all project-related documents (instrument, electrical, mechanical, piping, etc.) to accurately quantify all controls and instrumentation scope items.
Maintain a high-quality design threshold through the use of understandable quality procedures.
🎯 What We’re Looking For
✔️ Bachelor’s Degree in Electronics or Mechatronics Engineering (B Eng).
✔️ Minimum 4-6 years of working experience in instrumentation design and project deliveries.
✔️ Proficient in codes and standards in the oil and gas industry (API, BS, ISO, ASME, ANSI, IEC, ISA, IEEE, etc.).
✔️ Strong interpersonal skills and a proven ability to work effectively as part of a team.
✔️ Ability to collaborate with all levels of management and multinational staff.
💡
What’s in It for You?
🌟 Competitive Salary and Benefits Package – We value your expertise.
📈 Opportunity to lead projects and grow your career within a leading organization.
🤝 Collaborative and supportive team environment.
🌍 Work on diverse and challenging projects in the oil and gas sector.
📢
Ready to Lead Instrumentation Engineering Activities?
If you are a motivated and experienced Instrumentation Engineer looking for an exciting opportunity, apply now! Let’s engineer a successful future together. 🚀
Show more
Show less",Engineering and Information Technology
4044252568,Computer Vision Engineer,Motive,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/computer-vision-engineer-at-motive-4044252568?position=6&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=jqMAmfk7mw0OZ6vb3Kq80Q%3D%3D,2025-09-30,Associate,Full-time,"IT Services and IT Consulting, Technology, Information and Internet, and Truck Transportation","Who We Are
Motive empowers the people who run physical operations with tools to make their work safer, more productive, and more profitable. For the first time ever, safety, operations and finance teams can manage their drivers, vehicles, equipment, and fleet related spend in a single system. Combined with industry leading AI, the Motive platform gives you complete visibility and control, and significantly reduces manual workloads by automating and simplifying tasks.
Motive serves nearly 100,000 customers – from Fortune 500 enterprises to small businesses – across a wide range of industries, including transportation and logistics, construction, energy, field service, manufacturing, agriculture, food and beverage, retail, and the public sector.
Visit gomotive.com to learn more.
About The Role
As a Computer Vision Engineer, you will be a part of a passionate team whose mission is to bring intelligence to the world’s trucks. The team is focused on building technology to understand driving behavior, identify risk factors, and intelligently suggest coachable events that not only improves the fleet safety and potentially save millions of dollars but also contribute to making the roads safer. You will have a unique opportunity to work with a high caliber and fast-paced team which consists of experienced researchers and engineers in Computer Vision, Machine Learning, Deep Learning, and Robotics with a track record of previous products and top-tier publications.
You will play a critical role in building and improving a technology that will be used by millions of trucks. In this role, you will design and implement complex computer vision systems. You will have the opportunity to build and/or improve algorithms for edge processing, implement cloud services, and integrate them to deliver end-to-end product features. You will also get exposure to large-scale ML infra and scaling that facilitates large amounts of data to train, test, and validate computer vision systems.
What You’ll Do
Improve the performance of our models and algorithms already in production
Build and optimize CV/ML algorithms for real-time performance so they can run on our embedded platform i.e. the next-gen AI dashcam
Write proficient Python and C++ code to build and improve CV algorithms, ML services, training, model compression and porting pipelines
Convert state-of-the-art research prototypes into reliably working product features
Collaborate with RnD team working in Computer Vision, Machine Learning, and Robotics, along with ML Platform, Embedded, Backend, and Frontend teams to deliver end-to-end product features
Solve challenging object detection, segmentation, recognition, and geometric computer vision problems.
Build automated deployment, validation, and active learning pipelines.
What We’re Looking For
Bachelors degree in computer science, software engineering, data science, artificial intelligence, or related field.
Masters or PhD in Computer Vision, Deep Learning, and Machine Learning (preferred)
Solid mathematical foundation in Computer Vision, Deep Learning, Machine Learning, and optimization approaches.
Hands-on experience in training framework and tools (TensorFlow | Pytorch | Caffe)
Strong experience in Python or C++
Hands-on experience in building embedded algorithms and applications
Experience in the following tools and technologies is a plus: AWS (SageMaker, Lambda, EC2, S3, RDS), CI/CD, Terraform, Docker, and Kubernetes.
Prior experience with Eigen library and RTOS is a strong plus
Creating a diverse and inclusive workplace is one of Motive's core values. We are an equal opportunity employer and welcome people of different backgrounds, experiences, abilities and perspectives.
Please review our Candidate Privacy Notice here .
UK Candidate Privacy Notice here.
The applicant must be authorized to receive and access those commodities and technologies controlled under U.S. Export Administration Regulations. It is Motive's policy to require that employees be authorized to receive access to Motive products and technology.
Show more
Show less",Engineering and Information Technology
4308938963,Principal Test Automation Engineer,Creative Chaos,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/principal-test-automation-engineer-at-creative-chaos-4308938963?position=7&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=MoXdBiwqsQsLDQbWYFBnbA%3D%3D,2025-10-01,Mid-Senior level,Full-time,IT Services and IT Consulting,"Job Duties and Responsibilities:
Provide expert opinion and guidance on business & quality parameters
Develop test automation framework, and continue to enhance and modify based on project needs
Review test cases, scripts, plans and procedures (manual and automated)
Ensure that manual and automation test execution are carried out as per the defined standards and procedures
Manage, support and coordinate business and QA aspects of software development activities, including requirement analysis and QA of applications
Develop automation scripts to cover the scenarios of the user stories committed for the sprint using diverse tools (Selenium, Java, TestNG, APPIUM, Jenkins, Maven etc.) for regression and performance testing of the various releases of the application
Work with cross-functional teams to ensure quality throughout the software development lifecycle
Estimate, prioritize, plan and coordinate testing activities
Take initiative to learn new things, and grow rapidly from constant exposure to innovative ideas, concepts, and patterns as well as have the ability to share those findings effectively
Help organization in recruiting software testing talent
Requirements
BS degree in Computer Science/Software Engineering or a similar relevant field
8-10 years of working experience in Automation testing
Experience in Automation Testing tools (like Selenium, Cucumber, JAVA etc.), data structures, and algorithm design
Proficient in frameworks for automation like Junit, TestNG, Xunit, CodedUI, SpecFlow, Pyunit, or custom in-house built frameworks
Strong knowledge of software QA methodologies, tools and processes
Hands-on experience with both white box and black box testing
Solid knowledge of SQL and scripting
Expert knowledge of design patterns, multi-threaded systems, and automated unit testing
Strong understanding in SQL and should have experience in writing SQL queries
Strong Experience with CI/CD pipelines, AWS, and cloud technologies including Docker and Kubernetes
Sound experience/knowledge of Web Service API/Rest API
Experience in Agile development methodologies, including SCRUM
Excellent verbal and written English Communication skills
Excellent Problem-Solving and Analytical skills
Benefits
Paid Time Off
Work From Home
Health Insurance
OPD
Training and Development
Life Insurance
Show more
Show less",Quality Assurance
4105637929,"React Native Engineer
Lahore, Pakistan",ByteCrew,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/react-native-engineer%0Alahore-pakistan-at-bytecrew-4105637929?position=8&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=ppW%2BSTU6JAOjIIUjIf2jOg%3D%3D,2024-12-20,Entry level,Full-time,IT Services and IT Consulting,"Key Responsibilities
About the job React Native Engineer
App Development:
Design and develop advanced applications using React Native.
Ensure the best possible performance, quality, and responsiveness of the application.
Collaboration:
Collaborate with cross-functional teams, including designers, backend developers, and product managers, to define, design, and ship new features.
Work closely with QA to debug, test, and optimize applications.
Code Maintenance:
Write clean, reusable, and maintainable code following industry best practices.
Troubleshoot and fix bugs and performance bottlenecks.
Integration:
Integrate third-party APIs, libraries, and native modules.
Maintain and optimize CI/CD pipelines.
Innovation:
Stay updated with the latest trends in mobile development and suggest new technologies and best practices.
Continuously improve development efficiency and quality.
Skills And Qualifications
Mandatory Skills
:
Strong proficiency in React Native and its ecosystem.
Experience with Redux/MobX or other state management tools.
Familiarity with native build tools (Xcode, Android Studio).
Understanding of RESTful APIs and offline storage (e.g., SQLite, Realm).
Knowledge of version control tools like Git.
Optional/Preferred Skills
Experience with TypeScript.
Familiarity with integrating third-party libraries and APIs.
Experience with React.js, Node.js, or other backend technologies is a plus.
Exposure to CI/CD pipelines for mobile applications.
Knowledge of app submission processes on the Apple App Store and Google Play Store.
Educational Requirements
Bachelor's degree in Computer Science, Engineering, or a related field (preferred but not mandatory with relevant experience).
Show more
Show less",Engineering and Information Technology
4259610564,Software Quality Assurance Engineer,vFairs,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/software-quality-assurance-engineer-at-vfairs-4259610564?position=9&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=yBf3I0jJ%2BSflmclKJeVmiQ%3D%3D,2025-06-30,Mid-Senior level,Full-time,"Technology, Information and Internet","About Us
Come Learn & Grow With us
Unicorn Technology
We’re top-rated on G2 and Capterra with over 1000+ reviews by our amazing customers. We're pioneers of innovation and transparency and that shows with the type of technology we offer.
A Diverse Team
vFairs' diverse workforce brings contributors from all over the world, each person having their own skills and unique experiences.
Serving Our Communities
We go by the principle “No enterprise can be more successful than goodness”, and hence all employees are entitled to 2 days of paid leave a year to serve a social service to their local or global community through volunteerism.
Green And Global - We Walk the Walk
In 2022, we launched our Green and Global campaign where we make it a priority to lower both our and our customer’s carbon footprint. All of our policies follow the guidelines of our G&G initiative and we partner with OneTreePlanted to ensure that we return to the Earth what we may take.
What does being part of the vForce team look like?
An environment of inclusivity, innovation, accountability, and transparency with absolutely no ceiling on how high you fly with us!
Learn and Grow
At vFairs, we understand the value of achieving your next career goal and while we fully anticipate that you will never want to leave, we also want to be your #1 fan and ambassador when it comes to your dreams; we will act as your career coach as well to set you on the right path.
About The Job
Position Overview
As a skilled and proactive Software QA Engineer at vFairs, you'll play a vital role in ensuring the quality of our dynamic web platform, built on various technologies like Vue, Laravel, React, PHP, and more. In this position, your responsibilities include thorough testing of newly developed features through manual and automated methods, with a keen eye for detail and a proactive approach.
As an experienced professional in agile processes, you'll navigate seamlessly across multiple teams, contributing to the quality of our product. Your role involves identifying and documenting bugs, providing valuable insights for improvements, and assessing initial severity.
Join us in a fast-paced culture where your dedication to quality assurance is valued, and your contributions directly impact the success of our web platform. With an emphasis on your proactive problem-solving skills and motivation, you'll be an essential part of our team, ensuring that our products meet and exceed customer expectations.
Responsibilities
Agile Practices and Methodologies:
Demonstrate a solid understanding of Agile methodologies, particularly Scrum, XP, Kanban and CI/CD
Collaborate effectively with cross-functional teams to embrace Agile principles, fostering adaptability and responsiveness to change.
Jira Utilisation:
Effectively manage testing tasks, create bug tickets, update user stories, and track progress within Jira.
Leverage Jira for clear communication of testing status, identified issues, and collaboration with team members.
Requirements Analysis:
Perform in-depth analysis of software requirements to provide timely and meaningful feedback.
Collaborate closely with product managers and development teams to gain a deep understanding of software requirements and technical specifications.
Evaluate requirements for accuracy, completeness, redundancy, ambiguity, and testability.
Collaborate with stakeholders to address any identified issues in requirements, ensuring clarity and alignment with testing objectives.
Planning Test Cases:
Contribute to the creation of comprehensive test plans, focusing on both functional and non-functional aspects of the software.
Develop detailed and well-structured test cases, taking into consideration various scenarios to ensure comprehensive testing coverage
Prioritizing Test Cases:
Evaluate the significance of each test case based on risk, business impact, and project requirements.
Collaborate with stakeholders to prioritize test cases effectively, ensuring that critical functionalities and high-risk areas are thoroughly tested.
Estimating Test Cases and Task Management:
Provide accurate estimates for the time and effort required to execute test cases, taking into consideration the complexity of functionalities and potential risks.
Effectively manage testing tasks by creating and maintaining a well-organized test schedule.
Collaborate with the team to establish QA completion dates based on feature completion timelines, ensuring alignment with overall project goals.
Types of Testing Required:
Functional Testing, Regression Testing, Integration Testing, User Interface (UI) Testing, Performance Testing, Load Testing, API Testing, Usability Testing, Compatibility Testing, Automated Testing, Exploratory Testing, and Acceptance Testing.
Test Execution:
Execute test cases to thoroughly validate the UI, functionality, performance, and reliability of product features. .
Record, document, and analyze test results, ensuring clear and concise communication of identified issues to the development team.
Defect Management:
Identify, document, and meticulously track software defects
Maintain detailed records of test results, identified issues, and testing progress
Collaborate closely with developers to reproduce and troubleshoot issues, ensuring clear communication and understanding between the testing and development teams.
Verify and validate bug fixes to guarantee the resolution of reported issues.
Collaboration and Communication:
Participate actively in scrum meetings, providing insights into testing strategies and progress.
Foster a collaborative environment by sharing knowledge, expertise, and feedback with team members.
Provide regular and clear updates on testing progress, including status reports and key metrics.
Communicate effectively with the product team to report identified issues, discuss testing priorities, and ensure timely bug resolution.
Requirements
Qualifications
Proven 3 to 5 years of hands-on experience as a Software Quality Assurance Engineer or in a similar role.
Bachelor's degree in Computer Science, Information Technology, or a related field.
Solid understanding of Agile methodologies, including Scrum, XP, Kanban, and CI/CD.
Proficiency in project management tools, particularly Jira, for effective task management and collaboration.
In-depth knowledge of software testing methodologies, tools, and best practices.
Strong analytical and problem-solving skills with meticulous attention to detail.
Excellent communication and collaboration skills, with the ability to work effectively in cross-functional teams.
ISTQB or similar certification is a plus.
Experience or knowledge in automation testing is a plus.
Exceptional attention to detail, including UI, functional and non-functional requirements.
Analytical, problem-solving, and decision-making skills.
Great interpersonal and communication skills.
Must be highly motivated, ambitious, and proactive.
Fast learner with the ability to adapt to new technologies and methodologies.
Willingness to work in a fast-paced environment, meeting tight deadlines and delivering high-quality results.
Show more
Show less",Engineering and Information Technology
4310341111,Senior Software Engineer I,Careem,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/senior-software-engineer-i-at-careem-4310341111?position=10&pageNum=20&refId=uI8ozPQVIgd7QxZ56WvoTg%3D%3D&trackingId=tjDB%2BVUttLexMciXEuHjIQ%3D%3D,2025-10-07,Mid-Senior level,Full-time,"Technology, Information and Internet and IT Services and IT Consulting","About the Company
Careem is building the Everything App for the greater Middle East, making it easier than ever to move around, order food and groceries, manage payments, and more. Careem is led by a powerful purpose to simplify and improve the lives of people and build an awesome organisation that inspires. Since 2012, Careem has created earnings for over 2.5 million Captains, simplified the lives of over 70 million customers, and built a platform for the region’s best talent to thrive and for entrepreneurs to scale their businesses. Careem operates in over 70 cities across 10 countries, from Morocco to Pakistan.
What You'll Do
Work closely with other engineers on the team to build highly scalable and robust backend applications and services.
Write high quality, performant and reliable code while working on defined tasks/bugs independently.
Work independently to understand functional specifications and deliver complete features.
Participate in the on-call rotation and be willing to jump in and help resolve any incidents within the defined SLA.
Participate in team agile and engineering practices and contribute to their continuous evolution.
What You'll Need
4+ years of professional software development experience.
Bachelor's Degree in Computer Science or other related technical field.
Working experience with either Java OR Golang.
Working knowledge of Computer Science fundamentals including: object-oriented design, data structures and algorithms.
Experience operating online systems reliably including deploying changes to production in live systems.
Preferred Skills & Qualifications
Master's Degree in Computer Science or other related technical field.
Experience with Cloud platforms such as Azure, Google Cloud Platform and AWS.
Experience working with container technology including Docker and Kubernetes.
Experience working with relational and non-relational database systems.
Experience applying professional software engineering best practices, including coding standards, code reviews, source control management, build processes, testing, and operations.
What We’ll Provide You
We offer colleagues the opportunity to drive impact in the region while they learn and grow. As a full time Careem colleague, you will be able to:
Work and learn from great minds by joining a community of inspiring colleagues.
Put your passion to work in a purposeful organisation dedicated to creating impact in a region with a lot of untapped potential.
Explore new opportunities to learn and grow every day.
Work 4 days a week in office & 1 day from home, and remotely from any country in the world for 30 days a year with unlimited vacation days per year. (If you are in an individual contributor role in tech, you will have 2 office days a week and 3 to work from home.)
Access to healthcare benefits and fitness reimbursements for health activities including gym, health club, and training classes.
Show more
Show less",Engineering and Information Technology
4312671017,Business Analyst,Tkxel,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/business-analyst-at-tkxel-4312671017?position=1&pageNum=22&refId=ZiyVK9%2BxMpbYJeGbqPruUA%3D%3D&trackingId=g3amVvvGu%2FWkXDGo1rxwZw%3D%3D,2025-10-09,Mid-Senior level,Full-time,IT Services and IT Consulting,"We are seeking a highly skilled and experienced Business Analyst / Senior Business Analyst to join our team. The ideal candidate will have a solid background in agile methodologies and documentation practices, along with strong verbal and written communication skills. You will play a pivotal role in gathering, analyzing, and documenting requirements, while ensuring effective collaboration between stakeholders and development teams.
Key Responsibilities:
Work closely with stakeholders to understand business needs and translate them into clear, actionable requirements.
Create and maintain documentation such as Business Canvas Models, BPMs, User Stories, and other relevant artifacts in an agile environment.
Collaborate with cross-functional teams to ensure requirements are understood and delivered effectively.
Facilitate agile ceremonies (e.g., sprint planning, backlog grooming, daily stand-ups) and provide support throughout the project lifecycle.
Utilize project management tools like Jira, Asana, and Dev Ops for tracking project progress and managing tasks.
Ensure alignment of project deliverables with business objectives and priorities.
Communicate project updates, risks, and progress to stakeholders, ensuring transparency and clarity.
Contribute to continuous improvement initiatives within the team and the organization.
Requirements
3 to 5 years of relevant experience.
Bachelor's degree in Computer Science, Business, or a related field.
Proven experience as a Business Analyst or Senior Business Analyst, ideally across multiple industries.
Strong knowledge of agile methodologies and terminology.
Experience with agile documentation practices, including Business Canvas Models, BPMs, and User Stories.
Proficiency in using project management tools such as Jira, Asana, and Dev Ops.
Excellent communication skills, both verbal and written.
Cross-industry experience is preferred.
Relevant certifications in business analysis or agile methodologies (e.g., CBAP, PMI-PBA, Scrum Master) are a plus.
Show more
Show less",Engineering
4309601428,SQA (Automation Engineer),INTECH Automation & Intelligence,"Lahore, Punjab, Pakistan",https://pk.linkedin.com/jobs/view/sqa-automation-engineer-at-intech-automation-intelligence-4309601428?position=2&pageNum=22&refId=ZiyVK9%2BxMpbYJeGbqPruUA%3D%3D&trackingId=DIBb3H%2BW2oRJQXOdl5%2BwAg%3D%3D,2025-10-02,Mid-Senior level,Full-time,Automation Machinery Manufacturing,"About The Job
Join our Team - Your career journey starts here – not just a job, but a future.
Our Potential Opportunity
INTECH Automation Intelligence is seeking a
SQA Engineer
to join our dynamic Industrial Intelligence team. INTECH IIS applications are built on its proprietary
Industry 4.0 platform.
They help address operational, optimization, and performance challenges faced by industries, be it in manufacturing, oil & gas, chemical & process, food & beverages, or metals & mining. These applications harness the capabilities of artificial intelligence, machine learning, physical and knowledge modeling, and visualizations for analyses on real-time and historical big data. TEAMPLAY applications provide analytics, insights, trends, decision support, and predictions to help improve performance and reduce downtime or losses.
To Be Successful in This Role, You Must Have:
Write thorough test cases and maintain requirement traceability.
Applies principles of SDLC and methodologies like agile software and product security, scalability, and documentation practices and understands STLC
Actively participate in bug-tracking meetings with developers to re-create and correct defects in time.
Estimate, plan, execute and manage the testing effort.
Conduct various types of testing such as load, automation unit, integration, system, regression, and performance testing as per agile practices.
Develop comprehensive testing strategies aligned with project goals and requirements.
Document test cases, scenarios, and results meticulously, ensuring clarity and completeness.
Analyze project documentation to identify testing scope, objectives, and constraints.
Collaborate with stakeholders to understand business needs and translate them into testable scenarios.
Requirements:
Bachelors in CS, SE or relevant field with 3 -5 years of experience in testing enterprise software, 2 years of Automation Experience is compulsory
Strong technical skills including SQL, Scripting, Linux, and edge case identification.
Experience in end-to-end SDLC, agile testing methodologies, and test phases including unit, integration, system, regression, and performance testing.
Solid understanding of software development lifecycles (Agile/Scrum)
Excellent communication skills and customer focus.
Location:
Lahore (onsite role)
We Offer Competitive Benefits:
Global Exposure: Opportunities to work on international projects and collaborate with global teams.
Competitive Compensation (USD) : A salary package that recognizes your expertise and contributions.
Annual Bonus in (USD) : Performance-driven rewards based on your gross pay to celebrate your achievements and contributions.
In-House Lunch: Delicious meals provided during work hours to keep you fueled and focused.
Health Insurance: OPD coverage for you and your parents, plus IPD coverage for you and your dependents.
Learning Opportunities: Access to training programs, workshops, and certifications to enhance your skills.
Work-Life Balance: Paid time off, including annual leave and holidays.
Inclusive Environment: A workplace that celebrates diversity and fosters collaboration.
Why Join INTECH Automation Intelligence?
At INTECH, you will have the opportunity to work with a globally renowned industrial automation and digitalization technology company. For nearly 30 years, INTECH has partnered with major oil and gas global giants to deliver innovative solutions. As we continue to lead in the Industry 4.0 era, you will be at the forefront of transformative technologies that solve real-world challenges.
What to Expect After Applying?
Explore how INTECH’s Talent Acquisition team ensures a seamless hiring journey. From embracing talent with a passion for innovation to fostering a culture of continuous learning and growth, we’re dedicated to finding and supporting the best minds in the industry.
Click Here to learn more about our hiring process and discover your path to success with us.
Our hiring process is designed to assess your skills and potential in a fair and inclusive manner. After applying, you will be guided through a structured evaluation process to ensure mutual alignment.
INTECH Automation Intelligence is proud to be an Equal Opportunity Employer.
We celebrate diversity and are committed to creating an inclusive environment for all employees.
Show more
Show less",Quality Assurance
